start_time,20221103-132954
Nifft,128
Ncarrier,128
qAry,2
Symbol_len,128
Symbol_num,1
ldpc_rate,0.5
L,16
PathGain,0.7432358676242078,0.9453056768750847,0.03936564739705284,0.04485075815177875,0.7474396724970536,0.24430572962343622,0.8110458033559482,0.8293422474904226,0.39356716943821934,0.8027501479321497,0.27315030042606303,0.18789834683016238,0.3941687035467426,0.6888936766683286,0.2435882240357481,0.0008258433002652499
SNR,-20.0,-17.5,-15.0,-12.5,-10.0,-7.5,-5.0,-2.5,0.0,2.5,5.0,7.5,10.0
ErrorFrame,20
TestFrame,5000
Encode_method,
ncodebooks,64
ncentroids,16
matmul_method,MAD-LDPC-IDFT(K=16 C=64)-samePG
SNR,BER,FER,NMSE_dft,NMSE_idft,H_NMSE,rawH_NMSE
-20.0,0.471484375,1.0,6.765138049941084e-32,3.7209508233397166,0.6092959120458382,0.7610588828043139
-17.5,0.44296875,1.0,6.398869744791776e-32,2.012632779413402,0.4892970101997597,0.5917895639833304
-15.0,0.421484375,1.0,7.106024368355134e-32,1.1011009134717133,0.40477912293996116,0.5002660432956973
-12.5,0.390625,1.0,6.340408918203757e-32,0.6441052917033885,0.2962356400589207,0.397027991832127
-10.0,0.327734375,1.0,6.780796064562298e-32,0.35113891048152407,0.19267417525691352,0.2317105459950597
-7.5,0.272265625,1.0,7.014350235815908e-32,0.18305758091421256,0.13264832301567817,0.1709187461199077
-5.0,0.1650390625,0.8333333333333334,6.583341236934804e-32,0.09792966819847976,0.08796695895058505,0.10607224476722125
-2.5,0.04610655737704918,0.32786885245901637,6.714190172893614e-32,0.0637122117696245,0.06375055152411441,0.08059571531192304
0.0,0.0047503140703517585,0.02512562814070352,6.687734730606299e-32,0.052780457425899194,0.05378081973768503,0.06423656772273871
2.5,0.000209375,0.0018,6.668271000470223e-32,0.04477394547528088,0.046434979330163315,0.053072705388229904
