start_time,20221117-152710
Nifft,128
Ncarrier,128
qAry,2
Symbol_len,128
Symbol_num,1
ldpc_rate,1
L,16
PathGain,1.0,0.94,0.88,0.82,0.76,0.7,0.6399999999999999,0.58,0.52,0.45999999999999996,0.3999999999999999,0.33999999999999997,0.2799999999999999,0.21999999999999997,0.15999999999999992,0.1
SNR,-20.0,-17.5,-15.0,-12.5,-10.0,-7.5,-5.0,-2.5,0.0,2.5,5.0,7.5,10.0
ErrorFrame,50
TestFrame,5000
Encode_method,
ncodebooks,32
ncentroids,8
matmul_method,MAD-IDFT(K=8 C=32)
SNR,BER,FER,NMSE_dft,NMSE_idft,H_NMSE,rawH_NMSE
-20.0,0.46203125,1.0,5.558969001813772e-32,5.438349503954682,0.757293514532257,0.9255448832146171
-17.5,0.43640625,1.0,5.279034243101748e-32,3.5792914100530333,0.6935729680214713,0.8499787235663111
-15.0,0.41265625,1.0,5.212106865734938e-32,2.294713444164046,0.6169518156768594,0.735296314738134
-12.5,0.363125,1.0,5.387829638318843e-32,1.5689298505038187,0.5166062040166531,0.5735553986574293
-10.0,0.3046875,1.0,5.670288035692237e-32,1.0651350137877194,0.4351362821528296,0.45788585833278467
-7.5,0.24390625,1.0,5.946505141438763e-32,0.7836206393086784,0.3678079254103367,0.39687681842371
-5.0,0.189765625,1.0,5.88578116215835e-32,0.5263989293983287,0.30048183077142204,0.3194569041353521
-2.5,0.148125,1.0,5.776022818026871e-32,0.4418041485547892,0.27240886617502474,0.2825805241895232
0.0,0.109375,1.0,5.517169436309759e-32,0.41277668538840045,0.2540751617452235,0.26169263004376386
2.5,0.09171875,1.0,5.758676446157431e-32,0.34946635411232146,0.22792769722849068,0.23428206315549643
5.0,0.08203125,1.0,5.581536530982614e-32,0.38031439601909006,0.23233922993257963,0.2365251247196615
7.5,0.070625,1.0,5.810660597801777e-32,0.3134228613159584,0.2147886338955272,0.2168966939443051
10.0,0.060234375,1.0,5.834782722051761e-32,0.31113635875658185,0.20838164396967035,0.20987689930179698
stop_time,20221117-152732
