start_time,20221108-162746
Nifft,128
Ncarrier,128
qAry,2
Symbol_len,128
Symbol_num,1
ldpc_rate,0.5
L,16
PathGain,1.0,0.94,0.88,0.82,0.76,0.7,0.6399999999999999,0.58,0.52,0.45999999999999996,0.3999999999999999,0.33999999999999997,0.2799999999999999,0.21999999999999997,0.15999999999999992,0.1
SNR,-20.0,-17.5,-15.0,-12.5,-10.0,-7.5,-5.0,-2.5,0.0,2.5,5.0,7.5,10.0
ErrorFrame,50
TestFrame,5000
Encode_method,
ncodebooks,64
ncentroids,256
matmul_method,MAD-LDPC-IDFT(K=256 C=64)
SNR,BER,FER,NMSE_dft,NMSE_idft,H_NMSE,rawH_NMSE
-20.0,0.45953125,1.0,5.323591241147706e-32,3.750698608084573,0.6091711249767291,0.769028428412117
-17.5,0.45359375,1.0,5.672980134874465e-32,2.2147580558413056,0.5037075629345746,0.6156440136644056
-15.0,0.42328125,1.0,5.44350513034584e-32,1.2027535252151917,0.4084961107528043,0.5114857440686841
-12.5,0.38765625,1.0,5.517271391428061e-32,0.730952393930988,0.29433438300634945,0.34247830778823035
-10.0,0.31203125,1.0,5.588628637184863e-32,0.37473820265281815,0.2050002183335568,0.25794827200695214
-7.5,0.25796875,1.0,5.656067786941626e-32,0.22195044678474596,0.15225614411631302,0.1954828958436474
-5.0,0.16635237068965517,0.8620689655172413,5.68499670966182e-32,0.15239016044127232,0.1129942711524891,0.13551944167754598
-2.5,0.03221525096525096,0.19305019305019305,5.703302106182241e-32,0.10593594910546454,0.08413865869192833,0.10033866766485063
0.0,0.0027767139027192645,0.019149751053236307,5.706086956912288e-32,0.08321674631143339,0.07061532296009342,0.08032449409958892
2.5,0.0004234375,0.0016,5.701405568272677e-32,0.07220796081473545,0.06264990369547094,0.06814371173764949
5.0,5.15625e-05,0.0004,5.69357647832391e-32,0.06746232732708135,0.0591933664742813,0.062404110987416786
7.5,0.0001015625,0.0004,5.687567150105937e-32,0.06540342490666988,0.057277260524457425,0.05910888486188179
