start_time,20221107-153357
Nifft,128
Ncarrier,128
qAry,2
Symbol_len,128
Symbol_num,1
ldpc_rate,0.5
L,16
PathGain,1.0,0.94,0.88,0.82,0.76,0.7,0.6399999999999999,0.58,0.52,0.45999999999999996,0.3999999999999999,0.33999999999999997,0.2799999999999999,0.21999999999999997,0.15999999999999992,0.1
SNR,-20.0,-17.5,-15.0,-12.5,-10.0,-7.5,-5.0,-2.5,0.0,2.5,5.0,7.5,10.0
ErrorFrame,20
TestFrame,5000
Encode_method,
ncodebooks,256
ncentroids,16
matmul_method,MADPQ-LDPC-IDFT(K=16 C=256)
SNR,BER,FER,NMSE_dft,NMSE_idft,H_NMSE,rawH_NMSE
-20.0,0.453125,1.0,5.298479628411865e-32,0.8897507328219595,0.34665036002492927,0.6856936531315047
-17.5,0.4515625,1.0,5.386291824648808e-32,0.3405090353246239,0.21379737580060193,0.502395562966601
-15.0,0.416796875,1.0,5.387220024005054e-32,0.11868282572727573,0.14542320213279494,0.37842129403459246
-12.5,0.387890625,1.0,5.503159310796585e-32,0.03275097899220413,0.07760196978259995,0.27801981837867146
-10.0,0.3,1.0,5.643328684043479e-32,0.01692347011854452,0.04103780198904267,0.13808064963107988
-7.5,0.212890625,1.0,5.698722240508596e-32,0.007061351096473878,0.025289252303189364,0.08893802668949723
-5,0.0923371010638298,0.5319148936170213,5.466987009940516e-32,0.0037852198740645953,0.014772991583630688,0.05025224487204116
-2.5,0.00995078363914373,0.0764525993883792,5.677755104797373e-32,0.003351972610071989,0.009817170245158982,0.030012854467489015
0,0.00063125,0.0046,5.693352882772043e-32,0.0028828101999366904,0.00637104725980588,0.017615922269539196
2.5,2.8125e-05,0.0002,5.681642168397044e-32,0.0026540854745822477,0.004571535719739101,0.010813895436623054
5.0,0.0,0.0,5.695696486713097e-32,0.0025195896244639996,0.003542910150975441,0.007167293394895174
7.5,0.0,0.0,5.689446171508737e-32,0.0024867837677379494,0.002981794168818522,0.005008353460979531
10.0,0.0,0.0,5.70803439818301e-32,0.002443175268566303,0.0026477577244642878,0.0037769634284920057
stop_time,20221107-203030
